"run" "sentID" "word" "fixdur"
1 1 1 268.912585514601
1 1 7 381.426941521127
1 1 9 610.525907078049
1 1 11 406.862818619782
1 2 1 175.660245478383
1 2 2 308.855951781062
1 2 3 123.436993557435
1 2 4 160.701396416739
1 2 5 215.180672932279
1 2 6 156.674419073402
1 2 7 140.472597221891
1 2 2 349.805246787367
1 2 8 110.852674585294
1 2 9 196.38040207996
1 2 10 92.5697162859083
1 3 1 243.82950613691
1 3 3 302.006236630734
1 3 4 187.073454279208
1 3 5 139.284362565557
1 3 6 155.285005445377
1 3 2 162.725521881323
1 3 7 187.989853261197
1 3 9 156.72864727817
1 3 10 98.5168325309942
1 4 1 186.099821593896
1 4 2 197.709697592837
1 4 4 179.83537832852
1 4 5 299.855064825527
1 4 6 305.033593504965
1 4 8 318.52862144252
1 5 1 282.280908793766
1 5 2 184.215302950173
1 5 3 224.778504980597
1 5 4 167.848298738042
1 5 5 221.593715066263
1 5 7 182.187212455191
1 6 1 209.437523913982
1 6 2 69.8616306157191
1 6 2 120.670484711173
1 6 3 120.560076338
1 6 4 220.385036589889
1 6 5 276.019950054779
1 6 6 211.352224293386
1 6 7 122.939646769496
1 6 8 85.2894491466157
1 6 9 214.101307041731
1 7 1 204.840999000744
1 7 2 101.162239811375
1 7 3 177.026041622419
1 7 10 403.48396569489
1 8 1 134.392291412433
1 8 2 182.536137768818
1 8 3 180.431815500159
1 8 4 191.965079595383
1 8 5 241.74072253349
1 8 6 227.261150128698
1 8 7 379.148143268608
1 8 8 230.124521484379
1 8 9 183.929661489796
1 8 7 108.029841101879
1 8 10 164.574896952183
1 8 11 276.14674285679
1 9 1 191.297674609088
1 9 3 493.408350734018
1 9 3 189.17617719893
1 9 2 262.658270202167
1 9 4 179.123516683372
1 9 6 383.309206783191
1 9 7 186.963941529502
1 10 1 216.952106829292
1 10 2 275.777777669078
1 10 3 165.908011954171
1 10 4 127.931544749286
1 10 5 156.645355018087
1 10 6 166.447775428578
1 10 7 147.338665003323
1 10 8 109.284400062358
1 10 5 81.4716226057824
1 10 9 268.109595548138
1 10 10 197.231012083278
1 11 1 291.029890412599
1 11 2 126.723229924529
1 11 3 187.645032600429
1 11 4 246.771863313748
1 11 5 166.201055059229
1 11 5 230.873427644568
1 11 6 127.851250638984
1 11 7 142.460683094639
1 11 8 168.835708669123
1 11 9 194.714233448582
1 12 1 277.510094181296
1 12 2 262.727975331282
1 12 4 380.144692783377
1 12 5 74.6141663124819
1 12 6 187.289940287386
1 12 8 227.788346388979
1 13 1 142.605821610157
1 13 8 132.797162588439
1 14 1 153.059763852025
1 14 2 308.819043139456
1 14 4 299.339204818272
1 14 5 291.670727176593
1 14 7 237.782102717343
1 14 8 260.672324788875
1 15 1 157.856464960526
1 15 3 342.835592499889
1 15 4 236.935931323078
